customer_id,gender,age,city,signup_date,income,loyalty_segment
CUST01308,Male,55,Mumbai,2022-12-09,1293128.0,Regular
CUST01309,Male,47,Mumbai,2023-07-31,399041.0,Regular
CUST01310,Male,26,Mumbai,2021-01-14,1456182.0,Regular
CUST01311,Male,51,Mumbai,2021-11-11,986157.0,Regular
CUST01312,Male,61,Mumbai,2021-05-18,929846.0,Regular
CUST01313,Male,52,Mumbai,2023-08-10,274474.0,Regular
CUST01314,Male,39,Mumbai,2021-10-03,487312.0,Regular
CUST01315,Male,61,Mumbai,2021-02-19,,Regular
CUST01316,Male,41,Mumbai,2022-07-09,778528.0,Regular
CUST01317,Male,34,Mumbai,2022-02-24,536940.0,Regular
CUST01318,Male,27,Mumbai,2022-08-02,452051.0,Regular
CUST01319,Male,47,Mumbai,2022-12-13,1350187.0,Regular
CUST01320,Male,63,Mumbai,2023-04-15,216488.0,Regular
CUST01321,Male,40,Mumbai,2022-02-05,1438489.0,Regular
CUST01322,Male,49,Mumbai,2022-06-04,580665.0,Regular
CUST01323,Male,34,Mumbai,2023-09-08,908029.0,Regular
CUST01324,Male,34,Mumbai,2022-10-03,866205.0,Regular
CUST01325,Male,31,Mumbai,2023-08-02,1266970.0,Regular
CUST01326,Male,26,Mumbai,2021-08-04,1080425.0,Regular
CUST01327,Male,57,Mumbai,2022-10-20,,Regular
CUST01328,Male,19,Mumbai,2022-10-23,1307908.0,Regular
CUST01329,Male,62,Mumbai,2023-07-29,1416953.0,Regular
CUST01330,Male,42,Mumbai,2023-07-11,1291204.0,Regular
CUST01331,Male,56,Mumbai,2021-05-31,,Regular
CUST01332,Male,26,Mumbai,2022-01-02,1069403.0,Regular
CUST01333,Male,39,Mumbai,2023-04-29,1300569.0,Regular
CUST01334,Male,60,Mumbai,2022-03-07,1419034.0,Regular
CUST01335,Male,63,Mumbai,2022-04-19,,Regular
CUST01336,Male,21,Mumbai,2023-06-12,1174128.0,Regular
CUST01337,Male,43,Mumbai,2022-05-27,650281.0,Regular
CUST01338,Male,46,Mumbai,2021-10-12,1106644.0,Regular
CUST01339,Male,62,Mumbai,2021-06-14,678720.0,Regular
CUST01340,Male,51,Mumbai,2023-08-14,706357.0,Regular
CUST01341,Male,40,Mumbai,2022-11-09,1257115.0,Regular
CUST01342,Male,54,Mumbai,2023-09-28,,Regular
CUST01343,Male,28,Mumbai,2022-02-10,,Regular
CUST01344,Male,23,Mumbai,2023-01-25,1488886.0,Regular
CUST01345,Male,35,Mumbai,2023-07-23,1215120.0,Regular
CUST01346,Male,38,Mumbai,2021-01-26,1455449.0,Regular
CUST01347,Male,59,Mumbai,2021-01-04,1149656.0,Regular
CUST01348,Male,53,Mumbai,2023-04-20,686476.0,Regular
CUST01349,Male,58,Mumbai,2022-01-03,,Regular
CUST01350,Male,55,Mumbai,2021-05-10,1115672.0,Regular
CUST01351,Male,51,Mumbai,2023-07-14,,Regular
CUST01352,Male,34,Mumbai,2022-05-04,,Regular
CUST01353,Male,54,Mumbai,2022-04-12,,Regular
CUST01354,Male,42,Mumbai,2021-09-17,788085.0,Regular
CUST01355,Male,55,Mumbai,2021-02-21,,Regular
CUST01356,Male,29,Mumbai,2021-08-09,,Regular
CUST01357,Male,40,Mumbai,2022-08-13,267573.0,Regular
CUST01358,Male,59,Mumbai,2021-12-21,853761.0,Regular
CUST01359,Male,39,Mumbai,2022-05-03,667508.0,Regular
CUST01360,Male,38,Mumbai,2022-01-26,1239970.0,Regular
CUST01361,Male,44,Mumbai,2022-06-06,,Regular
CUST01362,Male,48,Mumbai,2021-11-25,545123.0,Regular
CUST01363,Male,23,Mumbai,2023-04-03,1217232.0,Regular
CUST01364,Male,44,Mumbai,2022-01-08,990555.0,Regular
CUST01365,Male,57,Mumbai,2021-10-21,478747.0,Regular
CUST01366,Male,51,Mumbai,2022-02-02,528085.0,Regular
CUST01367,Male,29,Mumbai,2021-03-31,,Regular
CUST01368,Male,62,Mumbai,2022-11-06,1070670.0,Regular
CUST01369,Male,24,Mumbai,2021-09-04,,Regular
CUST01370,Male,27,Mumbai,2023-08-09,286978.0,Regular
CUST01371,Male,62,Mumbai,2022-02-27,1417345.0,Regular
CUST01372,Male,34,Mumbai,2023-05-29,556668.0,Regular
CUST01373,Male,43,Mumbai,2022-06-26,560013.0,Regular
CUST01374,Male,38,Mumbai,2023-04-07,885352.0,Regular
CUST01375,Male,45,Mumbai,2021-03-24,864882.0,Regular
CUST01376,Male,63,Mumbai,2023-04-01,438078.0,Regular
CUST01377,Male,19,Mumbai,2021-02-01,1488716.0,Regular
CUST01378,Male,60,Mumbai,2022-08-02,988049.0,Regular
CUST01379,Male,18,Mumbai,2022-11-15,243016.0,Regular
CUST01380,Male,53,Mumbai,2021-01-31,643888.0,Regular
CUST01381,Male,43,Mumbai,2021-02-18,1092724.0,Regular
CUST01382,Male,46,Mumbai,2022-07-23,1435383.0,Regular
CUST01383,Male,38,Mumbai,2022-03-09,226567.0,Regular
CUST01384,Male,28,Mumbai,2021-08-06,,Regular
CUST01385,Male,57,Mumbai,2023-06-16,326206.0,Regular
CUST01386,Male,28,Mumbai,2021-11-30,746848.0,Regular
CUST01387,Male,53,Mumbai,2023-05-13,661365.0,Regular
CUST01388,Male,56,Mumbai,2022-09-11,1154164.0,Regular
CUST01389,Male,57,Mumbai,2023-03-11,436109.0,Regular
CUST01390,Male,52,Mumbai,2022-06-20,695951.0,Regular
CUST01391,Male,51,Mumbai,2022-03-21,291257.0,Regular
CUST01392,Male,64,Mumbai,2021-07-28,1252091.0,Regular
CUST01393,Male,41,Mumbai,2021-01-08,728742.0,Regular
CUST01394,Male,39,Mumbai,2021-07-03,,Regular
CUST01395,Male,22,Mumbai,2023-09-06,,Regular
CUST01396,Male,50,Mumbai,2023-06-16,793358.0,Regular
CUST01397,Male,53,Mumbai,2021-01-31,428497.0,Regular
CUST01398,Male,64,Mumbai,2021-05-04,841501.0,Regular
CUST01399,Male,37,Mumbai,2021-10-12,,Regular
CUST01400,Male,36,Mumbai,2021-12-01,1433548.0,Regular
CUST01401,Male,52,Mumbai,2023-08-07,784087.0,Regular
CUST01402,Male,60,Mumbai,2021-11-27,710237.0,Regular
CUST01403,Male,34,Mumbai,2021-05-16,,Regular
CUST01404,Male,62,Mumbai,2021-10-31,1207470.0,Regular
CUST01405,Male,60,Mumbai,2021-09-11,569432.0,Regular
CUST01406,Male,51,Mumbai,2021-04-23,443761.0,Regular
CUST01407,Male,26,Mumbai,2023-05-26,1190221.0,Regular
CUST01408,Male,43,Mumbai,2021-01-04,442821.0,Regular
CUST01409,Male,19,Mumbai,2021-06-09,1261451.0,Regular
CUST01410,Male,26,Mumbai,2022-08-26,1022614.0,Regular
CUST01411,Male,26,Mumbai,2021-09-22,,Regular
CUST01412,Male,57,Mumbai,2021-11-04,541925.0,Regular
CUST01413,Male,34,Mumbai,2021-12-26,1255033.0,Regular
CUST01414,Male,18,Mumbai,2021-03-01,1124253.0,Regular
CUST01415,Male,42,Mumbai,2022-08-09,1281640.0,Regular
CUST01416,Male,60,Mumbai,2021-05-11,1084729.0,Regular
CUST01417,Male,57,Mumbai,2021-01-03,1458303.0,Regular
CUST01418,Male,59,Mumbai,2023-01-01,360353.0,Regular
CUST01419,Male,42,Mumbai,2021-09-07,1485463.0,Regular
CUST01420,Male,56,Mumbai,2023-07-11,625037.0,Regular
CUST01421,Male,52,Mumbai,2023-02-28,959129.0,Regular
CUST01422,Male,20,Mumbai,2022-10-18,1142151.0,Regular
CUST01423,Male,54,Mumbai,2023-04-12,,Regular
CUST01424,Male,61,Mumbai,2022-06-03,676015.0,Regular
CUST01425,Male,61,Mumbai,2021-03-21,1076611.0,Regular
CUST01426,Male,47,Mumbai,2021-07-21,,Regular
CUST01427,Male,55,Mumbai,2022-11-11,1337718.0,Regular
CUST01428,Male,51,Mumbai,2021-03-06,227603.0,Regular
CUST01429,Male,29,Mumbai,2023-08-09,,Regular
CUST01430,Male,36,Mumbai,2021-10-14,768728.0,Regular
CUST01431,Male,54,Mumbai,2022-06-05,555970.0,Regular
CUST01432,Male,61,Mumbai,2021-11-24,489604.0,Regular
CUST01433,Male,34,Mumbai,2022-05-03,414117.0,Regular
CUST01434,Male,27,Mumbai,2023-06-09,,Regular
CUST01435,Male,64,Mumbai,2023-03-11,,Regular
CUST01436,Male,29,Mumbai,2021-11-20,449975.0,Regular
CUST01437,Male,33,Mumbai,2023-08-13,818214.0,Regular
CUST01438,Male,41,Mumbai,2021-07-07,637538.0,Regular
CUST01439,Male,36,Mumbai,2021-06-04,,Regular
CUST01440,Male,25,Mumbai,2021-03-16,1350112.0,Regular
CUST01441,Male,48,Mumbai,2023-01-27,1006560.0,Regular
CUST01442,Male,38,Mumbai,2022-10-20,986872.0,Regular
CUST01443,Male,34,Mumbai,2022-05-13,380685.0,Regular
CUST01444,Male,40,Mumbai,2023-03-05,,Regular
CUST01445,Male,54,Mumbai,2021-09-29,960416.0,Regular
CUST01446,Male,33,Mumbai,2021-01-04,1248581.0,Regular
CUST01447,Male,23,Mumbai,2022-11-23,1482728.0,Regular
CUST01448,Male,25,Mumbai,2021-04-05,1063018.0,Regular
CUST01449,Male,42,Mumbai,2022-08-02,1002914.0,Regular
CUST01450,Male,35,Mumbai,2022-09-23,954189.0,Regular
CUST01451,Male,42,Mumbai,2021-05-24,1451521.0,Regular
CUST01452,Male,29,Mumbai,2021-05-18,422873.0,Regular
CUST01453,Male,32,Mumbai,2023-06-17,422322.0,Regular
CUST01454,Male,43,Mumbai,2023-02-25,220875.0,Regular
CUST01455,Male,58,Mumbai,2021-07-01,232400.0,Regular
CUST01456,Male,62,Mumbai,2022-09-21,664674.0,Regular
CUST01457,Male,43,Mumbai,2022-03-07,268607.0,Regular
CUST01458,Male,64,Mumbai,2021-05-19,1349672.0,Regular
CUST01459,Male,49,Mumbai,2022-04-05,,Regular
CUST01460,Male,27,Mumbai,2021-12-31,1084750.0,Regular
CUST01461,Male,33,Mumbai,2021-08-13,284335.0,Regular
CUST01462,Male,24,Mumbai,2022-06-04,563133.0,Regular
CUST01463,Male,34,Mumbai,2021-01-01,817300.0,Regular
CUST01464,Male,40,Mumbai,2023-06-01,281748.0,Regular
CUST01465,Male,43,Mumbai,2021-06-19,886779.0,Regular
CUST01466,Male,38,Mumbai,2023-07-08,1313771.0,Regular
CUST01467,Male,39,Mumbai,2021-08-21,929055.0,Regular
CUST01468,Male,24,Mumbai,2022-04-19,826692.0,Regular
CUST01469,Male,31,Mumbai,2021-01-30,501286.0,Regular
CUST01470,Male,32,Mumbai,2021-07-20,985608.0,Regular
CUST01471,Male,24,Mumbai,2021-05-20,1320116.0,Regular
CUST01472,Male,26,Mumbai,2022-01-09,1260331.0,Regular
CUST01473,Male,25,Mumbai,2022-08-20,334962.0,Regular
CUST01474,Male,40,Mumbai,2021-02-16,456760.0,Regular
CUST01475,Male,46,Mumbai,2022-07-17,1265751.0,Regular
CUST01476,Male,35,Mumbai,2022-10-24,1052119.0,Regular
CUST01477,Male,48,Mumbai,2023-09-28,1071415.0,Regular
CUST01478,Male,47,Mumbai,2022-03-11,681503.0,Regular
CUST01479,Male,56,Mumbai,2022-06-22,950071.0,Regular
CUST01480,Male,52,Mumbai,2022-01-29,246629.0,Regular
CUST01481,Male,35,Mumbai,2021-02-02,,Regular
CUST01482,Male,59,Mumbai,2021-09-13,892727.0,Regular
CUST01483,Male,56,Mumbai,2022-10-09,1408670.0,Regular
CUST01484,Male,34,Mumbai,2021-03-25,1176918.0,Regular
CUST01485,Male,31,Mumbai,2022-05-01,1306517.0,Regular
CUST01486,Male,48,Mumbai,2023-02-01,910958.0,Regular
CUST01487,Male,41,Mumbai,2022-01-06,,Regular
CUST01488,Male,52,Mumbai,2022-10-29,1318382.0,Regular
CUST01489,Male,61,Mumbai,2023-08-12,400211.0,Regular
CUST01490,Male,62,Mumbai,2021-07-14,836364.0,Regular
CUST01491,Male,51,Mumbai,2022-04-25,255916.0,Regular
CUST01492,Male,20,Mumbai,2021-04-18,872960.0,Regular
CUST01493,Male,54,Mumbai,2021-06-23,595507.0,Regular
CUST01494,Male,60,Mumbai,2021-10-17,990243.0,Regular
CUST01495,Male,57,Mumbai,2021-08-21,755564.0,Regular
CUST01496,Male,43,Mumbai,2023-09-26,385217.0,Regular
CUST01497,Male,40,Mumbai,2022-10-18,,Regular
CUST01498,Male,61,Mumbai,2021-04-19,401750.0,Regular
CUST01499,Male,56,Mumbai,2022-07-03,1468430.0,Regular
CUST01500,Male,32,Mumbai,2021-11-23,,Regular
CUST01501,Male,21,Mumbai,2021-02-15,1144218.0,Regular
CUST01502,Male,46,Mumbai,2021-01-09,911045.0,Regular
CUST01503,Male,39,Mumbai,2023-02-25,1399010.0,Regular
CUST01504,Male,42,Mumbai,2021-05-08,770569.0,Regular
CUST01505,Male,30,Mumbai,2022-07-23,1180317.0,Regular
CUST01506,Male,35,Mumbai,2022-09-18,1031284.0,Regular
CUST01507,Male,50,Mumbai,2022-01-17,986408.0,Regular
CUST01508,Male,33,Mumbai,2022-01-26,704869.0,Regular
CUST01509,Male,62,Mumbai,2023-06-20,820218.0,Regular
CUST01510,Male,59,Mumbai,2023-06-27,1395050.0,Regular
CUST01511,Male,61,Mumbai,2021-03-20,1243302.0,Regular
CUST01512,Male,19,Mumbai,2021-05-28,461745.0,Regular
CUST01513,Male,52,Mumbai,2022-01-20,1205635.0,Regular
CUST01514,Male,59,Mumbai,2022-08-16,1430970.0,Regular
CUST01515,Male,51,Mumbai,2023-07-09,,Regular
CUST01516,Male,47,Mumbai,2022-10-05,1306698.0,Regular
CUST01517,Male,30,Mumbai,2023-09-15,1207260.0,Regular
CUST01518,Male,30,Mumbai,2021-02-24,,Regular
CUST01519,Male,35,Mumbai,2021-03-31,1481237.0,Regular
CUST01520,Male,49,Mumbai,2022-01-28,465591.0,Regular
CUST01521,Male,49,Mumbai,2021-07-20,384215.0,Regular
CUST01522,Male,52,Mumbai,2022-12-17,1259238.0,Regular
CUST01523,Male,56,Mumbai,2021-06-08,598115.0,Regular
CUST01524,Male,63,Mumbai,2023-02-16,1015014.0,Regular
CUST01525,Male,46,Mumbai,2021-05-09,,Regular
CUST01526,Male,46,Mumbai,2022-08-10,1060513.0,Regular
CUST01527,Male,61,Mumbai,2023-02-23,1092215.0,Regular
CUST01528,Male,33,Mumbai,2023-05-03,434631.0,Regular
CUST01529,Male,61,Mumbai,2022-10-15,283805.0,Regular
CUST01530,Male,64,Mumbai,2023-08-09,1373274.0,Regular
CUST01531,Male,27,Mumbai,2022-07-08,368902.0,Regular
CUST01532,Male,47,Mumbai,2023-05-21,1124570.0,Regular
CUST01533,Male,42,Mumbai,2023-05-12,,Regular
CUST01534,Male,56,Mumbai,2022-01-30,1115885.0,Regular
CUST01535,Male,37,Mumbai,2022-03-04,718680.0,Regular
CUST01536,Male,22,Mumbai,2023-09-08,396437.0,Regular
CUST01537,Male,18,Mumbai,2021-10-12,561995.0,Regular
CUST01538,Male,47,Mumbai,2023-06-23,236972.0,Regular
CUST01539,Male,20,Mumbai,2021-04-09,961254.0,Regular
CUST01540,Male,62,Mumbai,2021-09-25,496280.0,Regular
CUST01541,Male,31,Mumbai,2021-07-28,637513.0,Regular
CUST01542,Male,47,Mumbai,2023-08-18,1002377.0,Regular
CUST01543,Male,21,Mumbai,2021-03-16,950561.0,Regular
CUST01544,Male,35,Mumbai,2021-01-26,1071836.0,Regular
CUST01545,Male,54,Mumbai,2023-05-21,1130728.0,Regular
CUST01546,Male,42,Mumbai,2022-06-28,1251628.0,Regular
CUST01547,Male,18,Mumbai,2023-09-16,489416.0,Regular
CUST01548,Male,63,Mumbai,2022-12-20,951564.0,Regular
CUST01549,Male,32,Mumbai,2023-07-29,,Regular
CUST01550,Male,26,Mumbai,2021-10-23,,Regular
CUST01551,Male,32,Mumbai,2021-07-12,1029607.0,Regular
CUST01552,Male,41,Mumbai,2022-06-03,593781.0,Regular
CUST01553,Male,21,Mumbai,2021-09-25,1204802.0,Regular
CUST01554,Male,29,Mumbai,2022-06-17,,Regular
CUST01555,Male,54,Mumbai,2022-03-30,,Regular
CUST01556,Male,54,Mumbai,2022-11-29,749998.0,Regular
CUST01557,Male,60,Mumbai,2023-03-11,,Regular
CUST01558,Male,23,Mumbai,2023-06-10,1194143.0,Regular
CUST01559,Male,56,Mumbai,2021-07-12,870534.0,Regular
CUST01560,Male,63,Mumbai,2022-01-09,680545.0,Regular
CUST01561,Male,41,Mumbai,2021-03-28,,Regular
CUST01562,Male,28,Mumbai,2023-06-30,631613.0,Regular
CUST01563,Male,30,Mumbai,2023-07-19,,Regular
CUST01564,Male,51,Mumbai,2022-12-30,1334263.0,Regular
CUST01565,Male,42,Mumbai,2023-08-14,318968.0,Regular
CUST01566,Male,24,Mumbai,2021-03-07,403570.0,Regular
CUST01567,Male,21,Mumbai,2023-04-27,1016473.0,Regular
CUST01568,Male,25,Mumbai,2023-09-26,1124752.0,Regular
CUST01569,Male,37,Mumbai,2022-01-06,547509.0,Regular
CUST01570,Male,46,Mumbai,2022-08-28,1119707.0,Regular
CUST01571,Male,62,Mumbai,2022-04-24,1038418.0,Regular
CUST01572,Male,63,Mumbai,2022-12-29,497391.0,Regular
CUST01573,Male,27,Mumbai,2021-10-27,406994.0,Regular
CUST01574,Male,60,Mumbai,2022-08-26,980768.0,Regular
CUST01575,Male,51,Mumbai,2023-07-17,832822.0,Regular
CUST01576,Male,43,Mumbai,2021-06-16,889834.0,Regular
CUST01577,Male,58,Mumbai,2021-12-25,762781.0,Regular
CUST01578,Male,20,Mumbai,2022-05-10,545968.0,Regular
CUST01579,Male,23,Mumbai,2021-03-07,714922.0,Regular
CUST01580,Male,22,Mumbai,2023-01-18,,Regular
CUST01581,Male,22,Mumbai,2022-06-21,1033721.0,Regular
CUST01582,Male,64,Mumbai,2022-12-25,632809.0,Regular
CUST01583,Male,40,Mumbai,2022-06-09,632331.0,Regular
CUST01584,Male,26,Mumbai,2021-10-04,966505.0,Regular
CUST01585,Male,52,Mumbai,2021-03-04,497625.0,Regular
CUST01586,Male,37,Mumbai,2021-11-27,,Regular
CUST01587,Male,59,Mumbai,2023-07-21,1009010.0,Regular
CUST01588,Male,52,Mumbai,2023-07-11,,Regular
CUST01589,Male,35,Mumbai,2022-07-16,714771.0,Regular
CUST01590,Male,34,Mumbai,2022-07-25,383951.0,Regular
CUST01591,Male,41,Mumbai,2023-07-16,341668.0,Regular
CUST01592,Male,20,Mumbai,2023-08-11,613146.0,Regular
CUST01593,Male,49,Mumbai,2021-05-06,379022.0,Regular
CUST01594,Male,52,Mumbai,2023-02-27,,Regular
CUST01595,Male,55,Mumbai,2023-08-30,646049.0,Regular
CUST01596,Male,30,Mumbai,2022-10-17,1371116.0,Regular
CUST01597,Male,64,Mumbai,2021-03-13,891349.0,Regular
CUST01598,Male,42,Mumbai,2023-05-01,1016615.0,Regular
CUST01599,Male,26,Mumbai,2023-08-07,962301.0,Regular
CUST01600,Male,21,Mumbai,2023-06-26,820656.0,Regular
CUST01601,Male,31,Mumbai,2021-08-28,,Regular
CUST01602,Male,54,Mumbai,2023-03-02,566056.0,Regular
CUST01603,Male,51,Mumbai,2021-03-08,795350.0,Regular
CUST01604,Male,28,Mumbai,2023-03-03,,Regular
CUST01605,Male,58,Mumbai,2023-02-13,595991.0,Regular
CUST01606,Male,20,Mumbai,2021-02-11,1004406.0,Regular
CUST01607,Male,45,Mumbai,2022-03-16,804879.0,Regular
CUST01608,Male,46,Mumbai,2021-12-06,,Regular
CUST01609,Male,26,Mumbai,2021-06-10,1155390.0,Regular
CUST01610,Male,20,Mumbai,2021-03-18,222838.0,Regular
CUST01611,Male,42,Mumbai,2023-07-25,802288.0,Regular
CUST01612,Male,51,Mumbai,2022-10-28,1223404.0,Regular
CUST01613,Male,29,Mumbai,2023-02-26,665992.0,Regular
CUST01614,Male,59,Mumbai,2022-03-28,344608.0,Regular
CUST01615,Male,26,Mumbai,2021-09-19,336772.0,Regular
CUST01616,Male,32,Mumbai,2023-04-20,894199.0,Regular
CUST01617,Male,57,Mumbai,2023-02-17,996680.0,Regular
CUST01618,Male,42,Mumbai,2021-03-23,1293867.0,Regular
CUST01619,Male,22,Mumbai,2023-04-18,415963.0,Regular
CUST01620,Male,28,Mumbai,2021-11-05,1374188.0,Regular
CUST01621,Male,51,Mumbai,2022-09-11,243815.0,Regular
CUST01622,Male,41,Mumbai,2023-09-27,1024965.0,Regular
CUST01623,Male,32,Mumbai,2022-01-06,304997.0,Regular
CUST01624,Male,55,Mumbai,2021-04-08,1309187.0,Regular
CUST01625,Male,25,Mumbai,2022-12-03,811530.0,Regular
CUST01626,Male,22,Mumbai,2021-10-26,617876.0,Regular
CUST01627,Male,43,Mumbai,2022-11-14,910463.0,Regular
CUST01628,Male,35,Mumbai,2022-06-02,567057.0,Regular
CUST01629,Male,23,Mumbai,2023-08-13,242082.0,Regular
CUST01630,Male,54,Mumbai,2022-03-06,347330.0,Regular
CUST01631,Male,30,Mumbai,2022-02-11,827901.0,Regular
CUST01632,Male,45,Mumbai,2022-09-02,1084747.0,Regular
CUST01633,Male,22,Mumbai,2023-08-29,1076122.0,Regular
CUST01634,Male,30,Mumbai,2023-04-27,295220.0,Regular
CUST01635,Male,34,Mumbai,2021-10-09,291860.0,Regular
CUST01636,Male,57,Mumbai,2021-11-19,883045.0,Regular
CUST01637,Male,62,Mumbai,2021-08-08,1144699.0,Regular
CUST01638,Male,49,Mumbai,2021-07-04,221797.0,Regular
CUST01639,Male,46,Mumbai,2021-05-21,1083601.0,Regular
CUST01640,Male,20,Mumbai,2023-03-27,790620.0,Regular
CUST01641,Male,57,Mumbai,2021-02-23,960943.0,Regular
CUST01642,Male,51,Mumbai,2023-03-10,1473573.0,Regular
CUST01643,Male,57,Mumbai,2023-01-24,656123.0,Regular
CUST01644,Male,44,Mumbai,2021-04-17,485840.0,Regular
CUST01645,Male,30,Mumbai,2021-04-03,,Regular
CUST01646,Male,62,Mumbai,2023-08-06,629201.0,Regular
CUST01647,Male,50,Mumbai,2021-05-26,861944.0,Regular
CUST01648,Male,23,Mumbai,2023-03-26,358116.0,Regular
CUST01649,Male,41,Mumbai,2022-03-19,981627.0,Regular
CUST01650,Male,36,Mumbai,2022-08-01,467429.0,Regular
CUST01651,Male,33,Mumbai,2022-05-15,656331.0,Regular
CUST01652,Male,57,Mumbai,2022-10-01,,Regular
CUST01653,Male,45,Mumbai,2023-07-04,217903.0,Regular
CUST01654,Male,50,Mumbai,2021-02-07,887859.0,Regular
CUST01655,Male,58,Mumbai,2022-02-27,1009427.0,Regular
CUST01656,Male,30,Mumbai,2023-06-11,567304.0,Regular
CUST01657,Male,60,Mumbai,2021-02-20,628416.0,Regular
CUST01658,Male,62,Mumbai,2021-07-23,,Regular
CUST01659,Male,42,Mumbai,2022-03-20,606782.0,Regular
CUST01660,Male,59,Mumbai,2021-10-15,569556.0,Regular
CUST01661,Male,53,Mumbai,2021-11-17,1037654.0,Regular
CUST01662,Male,44,Mumbai,2023-04-29,693301.0,Regular
CUST01663,Male,55,Mumbai,2023-05-23,643884.0,Regular
CUST01664,Male,24,Mumbai,2023-05-11,833654.0,Regular
CUST01665,Male,22,Mumbai,2022-05-03,788141.0,Regular
CUST01666,Male,60,Mumbai,2022-04-01,385715.0,Regular
CUST01667,Male,62,Mumbai,2021-06-03,1110226.0,Regular
CUST01668,Male,48,Mumbai,2023-02-11,353405.0,Regular
CUST01669,Male,40,Mumbai,2022-05-05,614170.0,Regular
CUST01670,Male,59,Mumbai,2023-05-06,1479331.0,Regular
CUST01671,Male,27,Mumbai,2022-12-16,733963.0,Regular
CUST01672,Male,49,Mumbai,2021-01-21,1338166.0,Regular
CUST01673,Male,60,Mumbai,2021-08-21,493805.0,Regular
CUST01674,Male,47,Mumbai,2023-07-07,217184.0,Regular
CUST01675,Male,56,Mumbai,2021-06-16,,Regular
CUST01676,Male,48,Mumbai,2022-05-29,,Regular
CUST01677,Male,35,Mumbai,2021-06-29,655519.0,Regular
CUST01678,Male,53,Mumbai,2022-10-19,407537.0,Regular
CUST01679,Male,19,Mumbai,2022-02-28,991699.0,Regular
CUST01680,Male,31,Mumbai,2022-07-04,383719.0,Regular
CUST01681,Male,30,Mumbai,2021-03-20,1245218.0,Regular
CUST01682,Male,46,Mumbai,2022-04-28,1022457.0,Regular
CUST01683,Male,29,Mumbai,2023-05-20,321246.0,Regular
CUST01684,Male,56,Mumbai,2022-05-26,539749.0,Regular
CUST01685,Male,19,Mumbai,2023-07-02,856341.0,Regular
CUST01686,Male,49,Mumbai,2021-09-09,1029868.0,Regular
CUST01687,Male,30,Mumbai,2023-02-16,873832.0,Regular
CUST01688,Male,63,Mumbai,2022-12-19,350408.0,Regular
CUST01689,Male,44,Mumbai,2021-04-25,1063624.0,Regular
CUST01690,Male,58,Mumbai,2021-04-30,1237004.0,Regular
CUST01691,Male,34,Mumbai,2021-07-01,1486015.0,Regular
CUST01692,Male,57,Mumbai,2022-07-17,546655.0,Regular
CUST01693,Male,48,Mumbai,2023-07-23,,Regular
CUST01694,Male,51,Mumbai,2023-01-16,882457.0,Regular
CUST01695,Male,41,Mumbai,2023-08-24,,Regular
CUST01696,Male,62,Mumbai,2023-07-09,618401.0,Regular
CUST01697,Male,52,Mumbai,2021-02-19,1324487.0,Regular
CUST01698,Male,23,Mumbai,2023-03-06,1341219.0,Regular
CUST01699,Male,36,Mumbai,2022-12-13,1016916.0,Regular
CUST01700,Male,47,Mumbai,2023-09-04,,Regular
CUST01701,Male,24,Mumbai,2023-04-11,563309.0,Regular
CUST01702,Male,27,Mumbai,2022-03-23,376682.0,Regular
CUST01703,Male,58,Mumbai,2023-04-12,1012267.0,Regular
CUST01704,Male,49,Mumbai,2022-05-31,,Regular
CUST01705,Male,51,Mumbai,2021-01-15,778078.0,Regular
CUST01706,Male,45,Mumbai,2021-06-16,,Regular
CUST01707,Male,32,Mumbai,2021-02-07,537990.0,Regular
CUST01708,Male,47,Mumbai,2023-05-04,685320.0,Regular
CUST01709,Male,54,Mumbai,2022-09-25,608449.0,Regular
CUST01710,Male,46,Mumbai,2023-04-23,737488.0,Regular
CUST01711,Male,39,Mumbai,2023-04-07,,Regular
CUST01712,Male,21,Mumbai,2021-05-24,669284.0,Regular
CUST01713,Male,37,Mumbai,2022-05-24,1148084.0,Regular
CUST01714,Male,49,Mumbai,2022-05-16,815973.0,Regular
CUST01715,Male,53,Mumbai,2021-08-09,655235.0,Regular
CUST01716,Male,21,Mumbai,2023-07-03,693496.0,Regular
CUST01717,Male,44,Mumbai,2021-06-14,1468748.0,Regular
CUST01718,Male,34,Mumbai,2023-07-18,1273877.0,Regular
CUST01719,Male,29,Mumbai,2022-07-14,1400413.0,Regular
CUST01720,Male,39,Mumbai,2022-08-19,1031219.0,Regular
CUST01721,Male,34,Mumbai,2021-06-05,1256001.0,Regular
CUST01722,Male,27,Mumbai,2023-05-30,475001.0,Regular
CUST01723,Male,18,Mumbai,2022-02-09,1432419.0,Regular
CUST01724,Male,39,Mumbai,2022-09-17,,Regular
CUST01725,Male,43,Mumbai,2021-02-25,695496.0,Regular
CUST01726,Male,35,Mumbai,2022-01-28,935101.0,Regular
CUST01727,Male,31,Mumbai,2023-09-19,593920.0,Regular
CUST01728,Male,64,Mumbai,2022-07-22,729740.0,Regular
CUST01729,Male,46,Mumbai,2022-11-17,311153.0,Regular
CUST01730,Male,29,Mumbai,2023-04-14,392543.0,Regular
CUST01731,Male,53,Mumbai,2022-12-11,1186721.0,Regular
CUST01732,Male,52,Mumbai,2022-07-17,600717.0,Regular
CUST01733,Male,29,Mumbai,2023-08-20,1250421.0,Regular
CUST01734,Male,24,Mumbai,2021-01-02,,Regular
